length,dots,has_ip,https,keyword_score,url,label
33,1,0,0,2,http://paytrn-secure-zoj.xyz/bank,1
34,1,0,0,2,http://sbict-secure-jyt.xyz/verify,1
36,1,0,0,2,http://paytrn-secure-oxt.xyz/account,1
37,1,0,0,2,http://rnicrosoft-secure-sgz.xyz/bank,1
39,1,0,0,1,http://flipkartsm-secure-wch.xyz/secure,1
37,1,0,0,2,http://facebookao-secure-nst.xyz/bank,1
37,1,0,0,2,http://flipkartsg-secure-gqm.xyz/bank,1
39,1,0,0,2,http://rnicrosoft-secure-rwc.xyz/verify,1
38,1,0,0,2,http://googleot-secure-mng.xyz/account,1
37,1,0,0,2,http://arnazon-secure-ppy.xyz/account,1
38,1,0,0,2,http://netflixzv-secure-pot.xyz/verify,1
32,1,0,0,2,http://sbirh-secure-cqt.xyz/bank,1
33,1,0,0,2,http://sbikw-secure-dhn.xyz/login,1
38,1,0,0,2,http://rnicrosoft-secure-tre.xyz/login,1
40,1,0,0,2,http://rnicrosoft-secure-byy.xyz/account,1
37,1,0,0,1,http://googlewl-secure-uel.xyz/secure,1
38,1,0,0,2,http://googleze-secure-ypz.xyz/account,1
34,1,0,0,2,http://paytrn-secure-ymu.xyz/login,1
37,1,0,0,1,http://googlerm-secure-xop.xyz/secure,1
35,1,0,0,2,http://sbilz-secure-fgt.xyz/account,1
39,1,0,0,2,http://facebookvn-secure-aqb.xyz/update,1
34,1,0,0,2,http://arnazon-secure-fau.xyz/bank,1
36,1,0,0,2,http://arnazon-secure-jqi.xyz/update,1
39,1,0,0,2,http://flipkartqp-secure-she.xyz/update,1
37,1,0,0,2,http://arnazon-secure-ipl.xyz/confirm,1
38,1,0,0,2,http://googleuq-secure-htg.xyz/confirm,1
35,1,0,0,2,http://googlesu-secure-jta.xyz/bank,1
38,1,0,0,2,http://rnicrosoft-secure-ejk.xyz/login,1
36,1,0,0,2,http://arnazon-secure-thz.xyz/update,1
33,1,0,0,2,http://paytrn-secure-gxr.xyz/bank,1
39,1,0,0,2,http://flipkarthk-secure-rqy.xyz/update,1
34,1,0,0,2,http://sbilw-secure-odg.xyz/update,1
38,1,0,0,2,http://flipkartml-secure-qew.xyz/login,1
39,1,0,0,2,http://netflixst-secure-ytv.xyz/account,1
35,1,0,0,2,http://arnazon-secure-xpy.xyz/login,1
36,1,0,0,2,http://netflixyj-secure-naa.xyz/bank,1
33,1,0,0,2,http://paytrn-secure-gsi.xyz/bank,1
38,1,0,0,2,http://googlexs-secure-all.xyz/account,1
35,1,0,0,2,http://paytrn-secure-bmw.xyz/update,1
33,1,0,0,2,http://paytrn-secure-wtn.xyz/bank,1
39,1,0,0,2,http://rnicrosoft-secure-lqv.xyz/verify,1
35,1,0,0,2,http://paytrn-secure-hvf.xyz/verify,1
37,1,0,0,2,http://rnicrosoft-secure-cgn.xyz/bank,1
35,1,0,0,2,http://googledp-secure-ctw.xyz/bank,1
34,1,0,0,2,http://sbirk-secure-bck.xyz/update,1
40,1,0,0,2,http://rnicrosoft-secure-gjw.xyz/confirm,1
35,1,0,0,1,http://paytrn-secure-pae.xyz/secure,1
39,1,0,0,1,http://rnicrosoft-secure-boc.xyz/secure,1
35,1,0,0,2,http://sbiql-secure-xzp.xyz/confirm,1
37,1,0,0,2,http://arnazon-secure-ozz.xyz/confirm,1
33,1,0,0,2,http://sbimh-secure-zat.xyz/login,1
37,1,0,0,2,http://arnazon-secure-cmm.xyz/account,1
39,1,0,0,1,http://rnicrosoft-secure-uru.xyz/secure,1
36,1,0,0,2,http://paytrn-secure-kss.xyz/account,1
37,1,0,0,2,http://googleoo-secure-dam.xyz/update,1
39,1,0,0,2,http://netflixom-secure-wnu.xyz/confirm,1
35,1,0,0,2,http://paytrn-secure-nhh.xyz/verify,1
38,1,0,0,2,http://netflixfp-secure-son.xyz/verify,1
39,1,0,0,1,http://rnicrosoft-secure-jlb.xyz/secure,1
40,1,0,0,2,http://facebookav-secure-slp.xyz/account,1
36,1,0,0,2,http://arnazon-secure-csy.xyz/update,1
40,1,0,0,2,http://rnicrosoft-secure-jqp.xyz/confirm,1
39,1,0,0,2,http://facebookdf-secure-ukf.xyz/update,1
35,1,0,0,2,http://googleuz-secure-hpb.xyz/bank,1
39,1,0,0,2,http://flipkartaq-secure-xld.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-otb.xyz/account,1
37,1,0,0,2,http://flipkartod-secure-zzl.xyz/bank,1
38,1,0,0,2,http://facebookbt-secure-axd.xyz/login,1
38,1,0,0,2,http://flipkartbz-secure-zle.xyz/login,1
39,1,0,0,1,http://flipkartix-secure-iyh.xyz/secure,1
38,1,0,0,2,http://googlesm-secure-xot.xyz/account,1
37,1,0,0,2,http://googleay-secure-aqo.xyz/verify,1
40,1,0,0,2,http://rnicrosoft-secure-ohb.xyz/account,1
38,1,0,0,2,http://facebookzb-secure-dar.xyz/login,1
39,1,0,0,2,http://facebookqw-secure-ojd.xyz/update,1
38,1,0,0,2,http://netflixwk-secure-rhh.xyz/verify,1
35,1,0,0,2,http://arnazon-secure-ecy.xyz/login,1
40,1,0,0,2,http://rnicrosoft-secure-pay.xyz/account,1
40,1,0,0,2,http://rnicrosoft-secure-hzm.xyz/confirm,1
37,1,0,0,2,http://googleph-secure-kvv.xyz/verify,1
37,1,0,0,2,http://netflixvg-secure-xvg.xyz/login,1
40,1,0,0,2,http://facebooknt-secure-qol.xyz/account,1
37,1,0,0,2,http://arnazon-secure-mjj.xyz/confirm,1
40,1,0,0,2,http://facebookhn-secure-vbm.xyz/confirm,1
35,1,0,0,2,http://paytrn-secure-wtj.xyz/verify,1
38,1,0,0,2,http://netflixct-secure-tsx.xyz/verify,1
40,1,0,0,2,http://flipkartil-secure-iyn.xyz/confirm,1
37,1,0,0,2,http://arnazon-secure-qbx.xyz/confirm,1
34,1,0,0,2,http://paytrn-secure-bin.xyz/login,1
39,1,0,0,1,http://rnicrosoft-secure-ikt.xyz/secure,1
35,1,0,0,1,http://paytrn-secure-jcp.xyz/secure,1
37,1,0,0,2,http://rnicrosoft-secure-gnv.xyz/bank,1
39,1,0,0,1,http://flipkartqo-secure-idt.xyz/secure,1
35,1,0,0,2,http://googleoy-secure-xth.xyz/bank,1
40,1,0,0,2,http://facebookfd-secure-fxg.xyz/account,1
38,1,0,0,2,http://facebookcd-secure-zgn.xyz/login,1
34,1,0,0,2,http://arnazon-secure-gkl.xyz/bank,1
36,1,0,0,2,http://arnazon-secure-phr.xyz/update,1
39,1,0,0,1,http://rnicrosoft-secure-the.xyz/secure,1
36,1,0,0,2,http://arnazon-secure-wfp.xyz/verify,1
36,1,0,0,1,http://arnazon-secure-glg.xyz/secure,1
36,1,0,0,2,http://googlenj-secure-lth.xyz/login,1
37,1,0,0,2,http://arnazon-secure-wzb.xyz/account,1
36,1,0,0,2,http://arnazon-secure-imi.xyz/update,1
39,1,0,0,1,http://flipkartui-secure-ndt.xyz/secure,1
35,1,0,0,2,http://sbiip-secure-dnu.xyz/account,1
34,1,0,0,2,http://sbize-secure-cjm.xyz/verify,1
38,1,0,0,2,http://googlecq-secure-kwl.xyz/account,1
36,1,0,0,2,http://netflixsf-secure-nnq.xyz/bank,1
39,1,0,0,1,http://rnicrosoft-secure-udq.xyz/secure,1
36,1,0,0,2,http://paytrn-secure-vrh.xyz/confirm,1
36,1,0,0,2,http://arnazon-secure-aqc.xyz/verify,1
38,1,0,0,1,http://netflixre-secure-ayg.xyz/secure,1
38,1,0,0,2,http://flipkartgd-secure-kdj.xyz/login,1
35,1,0,0,2,http://arnazon-secure-rmn.xyz/login,1
37,1,0,0,2,http://googlelj-secure-kyt.xyz/verify,1
40,1,0,0,2,http://flipkartfk-secure-zno.xyz/account,1
39,1,0,0,2,http://netflixtp-secure-vjl.xyz/confirm,1
34,1,0,0,1,http://sbisj-secure-nkh.xyz/secure,1
39,1,0,0,2,http://rnicrosoft-secure-uhy.xyz/verify,1
36,1,0,0,2,http://arnazon-secure-xez.xyz/update,1
38,1,0,0,2,http://facebookdh-secure-azc.xyz/login,1
35,1,0,0,2,http://arnazon-secure-vgm.xyz/login,1
37,1,0,0,2,http://googlegx-secure-thp.xyz/update,1
34,1,0,0,2,http://paytrn-secure-mqb.xyz/login,1
37,1,0,0,2,http://rnicrosoft-secure-dou.xyz/bank,1
39,1,0,0,2,http://flipkartxd-secure-cyx.xyz/verify,1
38,1,0,0,2,http://googlerp-secure-ema.xyz/account,1
39,1,0,0,2,http://netflixoh-secure-zbb.xyz/account,1
38,1,0,0,2,http://facebookad-secure-wfo.xyz/login,1
39,1,0,0,2,http://netflixuy-secure-fwe.xyz/confirm,1
35,1,0,0,2,http://paytrn-secure-bwh.xyz/update,1
38,1,0,0,2,http://flipkartrn-secure-vcu.xyz/login,1
34,1,0,0,2,http://sbiuv-secure-gxb.xyz/update,1
39,1,0,0,1,http://facebookke-secure-kfm.xyz/secure,1
39,1,0,0,1,http://rnicrosoft-secure-hra.xyz/secure,1
33,1,0,0,2,http://paytrn-secure-she.xyz/bank,1
39,1,0,0,2,http://netflixrr-secure-tsx.xyz/account,1
35,1,0,0,2,http://sbiua-secure-nuv.xyz/account,1
35,1,0,0,1,http://paytrn-secure-uhh.xyz/secure,1
39,1,0,0,2,http://facebookbq-secure-zwr.xyz/update,1
38,1,0,0,2,http://netflixog-secure-yai.xyz/update,1
36,1,0,0,2,http://netflixfa-secure-dss.xyz/bank,1
35,1,0,0,2,http://paytrn-secure-okt.xyz/verify,1
37,1,0,0,2,http://flipkartvh-secure-tuk.xyz/bank,1
35,1,0,0,2,http://paytrn-secure-sse.xyz/update,1
37,1,0,0,2,http://netflixti-secure-bdu.xyz/login,1
38,1,0,0,1,http://netflixsz-secure-ehp.xyz/secure,1
37,1,0,0,2,http://flipkartza-secure-urb.xyz/bank,1
37,1,0,0,1,http://googlekk-secure-rca.xyz/secure,1
37,1,0,0,1,http://googlejw-secure-ikl.xyz/secure,1
37,1,0,0,2,http://netflixuv-secure-mmu.xyz/login,1
35,1,0,0,2,http://paytrn-secure-zon.xyz/update,1
37,1,0,0,2,http://rnicrosoft-secure-jiy.xyz/bank,1
37,1,0,0,2,http://rnicrosoft-secure-lva.xyz/bank,1
38,1,0,0,2,http://googlerq-secure-zyf.xyz/account,1
33,1,0,0,2,http://sbiuj-secure-qwc.xyz/login,1
37,1,0,0,2,http://googleqz-secure-xsj.xyz/update,1
37,1,0,0,2,http://googlewj-secure-kze.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-dod.xyz/account,1
37,1,0,0,2,http://arnazon-secure-jnk.xyz/confirm,1
39,1,0,0,2,http://flipkartgx-secure-dxx.xyz/verify,1
39,1,0,0,1,http://rnicrosoft-secure-rlx.xyz/secure,1
34,1,0,0,2,http://sbiev-secure-uli.xyz/update,1
36,1,0,0,2,http://paytrn-secure-roq.xyz/account,1
34,1,0,0,1,http://sbihm-secure-ifn.xyz/secure,1
39,1,0,0,2,http://facebooksb-secure-pdf.xyz/update,1
36,1,0,0,2,http://paytrn-secure-mqr.xyz/confirm,1
36,1,0,0,2,http://arnazon-secure-zic.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-ced.xyz/account,1
38,1,0,0,2,http://netflixmt-secure-nwy.xyz/update,1
39,1,0,0,2,http://netflixnb-secure-rsq.xyz/account,1
39,1,0,0,2,http://rnicrosoft-secure-rhc.xyz/update,1
38,1,0,0,2,http://netflixir-secure-con.xyz/verify,1
40,1,0,0,2,http://facebookvx-secure-cvy.xyz/account,1
36,1,0,0,2,http://paytrn-secure-ewc.xyz/account,1
39,1,0,0,2,http://rnicrosoft-secure-uzx.xyz/update,1
35,1,0,0,2,http://arnazon-secure-crs.xyz/login,1
36,1,0,0,2,http://arnazon-secure-vpq.xyz/update,1
40,1,0,0,2,http://rnicrosoft-secure-rnm.xyz/account,1
40,1,0,0,2,http://flipkartva-secure-fci.xyz/confirm,1
37,1,0,0,2,http://googlebl-secure-eze.xyz/verify,1
35,1,0,0,2,http://arnazon-secure-zbr.xyz/login,1
35,1,0,0,2,http://sbiwp-secure-qwy.xyz/confirm,1
39,1,0,0,2,http://facebookie-secure-tdz.xyz/verify,1
33,1,0,0,2,http://sbiyz-secure-noe.xyz/login,1
39,1,0,0,1,http://flipkartci-secure-pks.xyz/secure,1
36,1,0,0,2,http://paytrn-secure-pul.xyz/confirm,1
38,1,0,0,2,http://googlexd-secure-ynq.xyz/confirm,1
35,1,0,0,2,http://arnazon-secure-rov.xyz/login,1
38,1,0,0,2,http://googlevy-secure-kjd.xyz/confirm,1
39,1,0,0,1,http://flipkartqd-secure-olb.xyz/secure,1
37,1,0,0,2,http://rnicrosoft-secure-qtb.xyz/bank,1
39,1,0,0,2,http://flipkartdd-secure-dke.xyz/update,1
37,1,0,0,2,http://rnicrosoft-secure-wev.xyz/bank,1
38,1,0,0,2,http://netflixxc-secure-tat.xyz/update,1
37,1,0,0,2,http://flipkartdw-secure-pff.xyz/bank,1
38,1,0,0,2,http://netflixpg-secure-fen.xyz/verify,1
37,1,0,0,2,http://netflixfa-secure-kfh.xyz/login,1
34,1,0,0,2,http://sbipy-secure-lid.xyz/verify,1
33,1,0,0,2,http://paytrn-secure-uqe.xyz/bank,1
39,1,0,0,2,http://facebookbz-secure-kbp.xyz/verify,1
33,1,0,0,2,http://sbiod-secure-ttr.xyz/login,1
39,1,0,0,2,http://netflixhs-secure-ana.xyz/confirm,1
39,1,0,0,2,http://flipkartac-secure-zsr.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-rad.xyz/confirm,1
40,1,0,0,2,http://rnicrosoft-secure-kss.xyz/confirm,1
39,1,0,0,2,http://facebooklt-secure-ajr.xyz/update,1
40,1,0,0,2,http://rnicrosoft-secure-yvj.xyz/confirm,1
40,1,0,0,2,http://flipkartvy-secure-uug.xyz/account,1
40,1,0,0,2,http://facebooksr-secure-zhw.xyz/account,1
35,1,0,0,2,http://paytrn-secure-agv.xyz/update,1
37,1,0,0,2,http://arnazon-secure-yqi.xyz/confirm,1
35,1,0,0,2,http://paytrn-secure-vlg.xyz/verify,1
34,1,0,0,2,http://sbijf-secure-djr.xyz/verify,1
39,1,0,0,2,http://facebookew-secure-ohk.xyz/update,1
38,1,0,0,1,http://netflixir-secure-xbs.xyz/secure,1
34,1,0,0,2,http://arnazon-secure-vbg.xyz/bank,1
36,1,0,0,2,http://paytrn-secure-srv.xyz/account,1
38,1,0,0,2,http://netflixcr-secure-yvv.xyz/verify,1
39,1,0,0,2,http://rnicrosoft-secure-mpb.xyz/verify,1
36,1,0,0,2,http://googlemf-secure-xdi.xyz/login,1
34,1,0,0,2,http://arnazon-secure-wwe.xyz/bank,1
36,1,0,0,2,http://paytrn-secure-wla.xyz/account,1
36,1,0,0,2,http://paytrn-secure-kvp.xyz/confirm,1
39,1,0,0,1,http://facebookne-secure-knu.xyz/secure,1
39,1,0,0,2,http://flipkartdq-secure-jxr.xyz/update,1
39,1,0,0,2,http://facebooklv-secure-fvx.xyz/update,1
38,1,0,0,2,http://flipkartxj-secure-ocj.xyz/login,1
33,1,0,0,2,http://sbili-secure-ieq.xyz/login,1
38,1,0,0,2,http://flipkartbz-secure-ufq.xyz/login,1
39,1,0,0,2,http://flipkartzv-secure-twt.xyz/verify,1
39,1,0,0,2,http://facebookhf-secure-hnj.xyz/update,1
39,1,0,0,1,http://facebookua-secure-rjb.xyz/secure,1
34,1,0,0,2,http://sbikz-secure-mas.xyz/update,1
34,1,0,0,2,http://sbisn-secure-zev.xyz/update,1
35,1,0,0,2,http://sbigz-secure-uaf.xyz/account,1
36,1,0,0,2,http://arnazon-secure-pla.xyz/update,1
36,1,0,0,1,http://arnazon-secure-ydi.xyz/secure,1
35,1,0,0,2,http://sbiux-secure-gzi.xyz/account,1
36,1,0,0,2,http://googleyi-secure-vnv.xyz/login,1
36,1,0,0,2,http://googleeu-secure-mfd.xyz/login,1
33,1,0,0,2,http://sbial-secure-rtp.xyz/login,1
34,1,0,0,2,http://arnazon-secure-edc.xyz/bank,1
37,1,0,0,1,http://googleut-secure-hwh.xyz/secure,1
36,1,0,0,1,http://arnazon-secure-jhc.xyz/secure,1
40,1,0,0,2,http://flipkarttz-secure-vxm.xyz/account,1
37,1,0,0,1,http://googlevz-secure-jmo.xyz/secure,1
39,1,0,0,2,http://flipkartyc-secure-asu.xyz/verify,1
39,1,0,0,1,http://rnicrosoft-secure-prp.xyz/secure,1
38,1,0,0,2,http://facebookzy-secure-ila.xyz/login,1
37,1,0,0,2,http://rnicrosoft-secure-xiw.xyz/bank,1
33,1,0,0,2,http://paytrn-secure-qrs.xyz/bank,1
37,1,0,0,2,http://arnazon-secure-ssc.xyz/account,1
37,1,0,0,2,http://flipkartek-secure-kpc.xyz/bank,1
35,1,0,0,2,http://sbiap-secure-yzq.xyz/account,1
36,1,0,0,2,http://arnazon-secure-hlp.xyz/update,1
37,1,0,0,1,http://googleks-secure-wma.xyz/secure,1
38,1,0,0,2,http://rnicrosoft-secure-chm.xyz/login,1
38,1,0,0,1,http://netflixer-secure-twd.xyz/secure,1
37,1,0,0,2,http://facebookwt-secure-rtm.xyz/bank,1
40,1,0,0,2,http://facebookvm-secure-dfj.xyz/confirm,1
40,1,0,0,2,http://rnicrosoft-secure-uov.xyz/confirm,1
34,1,0,0,2,http://paytrn-secure-zqg.xyz/login,1
37,1,0,0,2,http://netflixgu-secure-eev.xyz/login,1
39,1,0,0,2,http://flipkartmk-secure-aou.xyz/update,1
35,1,0,0,2,http://sbigw-secure-kpz.xyz/account,1
36,1,0,0,2,http://paytrn-secure-gki.xyz/account,1
35,1,0,0,2,http://paytrn-secure-ibv.xyz/update,1
40,1,0,0,2,http://flipkartnm-secure-omw.xyz/account,1
35,1,0,0,2,http://arnazon-secure-ptq.xyz/login,1
40,1,0,0,2,http://rnicrosoft-secure-fvy.xyz/confirm,1
34,1,0,0,2,http://paytrn-secure-tty.xyz/login,1
36,1,0,0,2,http://paytrn-secure-xyi.xyz/confirm,1
34,1,0,0,2,http://paytrn-secure-ygf.xyz/login,1
38,1,0,0,2,http://facebooksu-secure-zox.xyz/login,1
39,1,0,0,1,http://flipkartxb-secure-sqf.xyz/secure,1
39,1,0,0,2,http://netflixlv-secure-gww.xyz/account,1
34,1,0,0,2,http://arnazon-secure-sfw.xyz/bank,1
38,1,0,0,2,http://facebookbw-secure-vsh.xyz/login,1
37,1,0,0,2,http://googlebm-secure-ecy.xyz/update,1
37,1,0,0,1,http://googlefy-secure-yqc.xyz/secure,1
35,1,0,0,2,http://googlern-secure-dko.xyz/bank,1
35,1,0,0,2,http://paytrn-secure-npa.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-dkt.xyz/confirm,1
35,1,0,0,2,http://sbirk-secure-dre.xyz/account,1
35,1,0,0,2,http://paytrn-secure-yev.xyz/update,1
34,1,0,0,2,http://sbine-secure-rjm.xyz/update,1
33,1,0,0,2,http://sbixu-secure-seq.xyz/login,1
36,1,0,0,1,http://arnazon-secure-myb.xyz/secure,1
39,1,0,0,2,http://rnicrosoft-secure-bko.xyz/verify,1
37,1,0,0,2,http://googleem-secure-hea.xyz/update,1
35,1,0,0,1,http://paytrn-secure-ftf.xyz/secure,1
35,1,0,0,2,http://sbiuh-secure-fay.xyz/account,1
39,1,0,0,2,http://rnicrosoft-secure-ibu.xyz/verify,1
38,1,0,0,1,http://netflixgb-secure-tts.xyz/secure,1
32,1,0,0,2,http://sbiel-secure-zyv.xyz/bank,1
39,1,0,0,1,http://facebookpb-secure-dhn.xyz/secure,1
39,1,0,0,2,http://netflixfi-secure-fdx.xyz/account,1
37,1,0,0,1,http://googlexs-secure-sek.xyz/secure,1
39,1,0,0,1,http://rnicrosoft-secure-dgf.xyz/secure,1
33,1,0,0,2,http://paytrn-secure-xmq.xyz/bank,1
34,1,0,0,2,http://sbipb-secure-ihr.xyz/verify,1
35,1,0,0,2,http://paytrn-secure-tuj.xyz/verify,1
35,1,0,0,2,http://paytrn-secure-oxg.xyz/update,1
40,1,0,0,2,http://flipkartoo-secure-hms.xyz/account,1
33,1,0,0,2,http://sbiaj-secure-gre.xyz/login,1
35,1,0,0,2,http://paytrn-secure-jgn.xyz/update,1
37,1,0,0,2,http://arnazon-secure-jdl.xyz/confirm,1
39,1,0,0,1,http://rnicrosoft-secure-pzk.xyz/secure,1
37,1,0,0,2,http://arnazon-secure-xiq.xyz/confirm,1
36,1,0,0,2,http://arnazon-secure-cda.xyz/update,1
38,1,0,0,2,http://netflixyx-secure-dyj.xyz/verify,1
37,1,0,0,2,http://arnazon-secure-pza.xyz/account,1
37,1,0,0,2,http://flipkarttl-secure-xbc.xyz/bank,1
38,1,0,0,2,http://netflixsb-secure-gqz.xyz/update,1
39,1,0,0,2,http://facebookcb-secure-hrx.xyz/verify,1
35,1,0,0,2,http://sbisg-secure-tik.xyz/account,1
39,1,0,0,1,http://flipkartut-secure-fpf.xyz/secure,1
35,1,0,0,2,http://arnazon-secure-ejb.xyz/login,1
39,1,0,0,2,http://rnicrosoft-secure-okm.xyz/verify,1
37,1,0,0,2,http://facebookct-secure-krp.xyz/bank,1
37,1,0,0,1,http://googlewd-secure-fha.xyz/secure,1
35,1,0,0,2,http://arnazon-secure-syf.xyz/login,1
39,1,0,0,2,http://facebookdr-secure-vxh.xyz/update,1
34,1,0,0,1,http://sbirc-secure-kwl.xyz/secure,1
36,1,0,0,2,http://arnazon-secure-aag.xyz/verify,1
35,1,0,0,2,http://paytrn-secure-kfs.xyz/verify,1
38,1,0,0,2,http://rnicrosoft-secure-xyr.xyz/login,1
39,1,0,0,2,http://netflixmw-secure-yqg.xyz/account,1
38,1,0,0,2,http://facebookqv-secure-ong.xyz/login,1
37,1,0,0,2,http://facebookik-secure-jzs.xyz/bank,1
37,1,0,0,2,http://googledd-secure-aqn.xyz/verify,1
38,1,0,0,2,http://googlevr-secure-shy.xyz/account,1
36,1,0,0,2,http://netflixgu-secure-alx.xyz/bank,1
38,1,0,0,2,http://googlevp-secure-bya.xyz/confirm,1
39,1,0,0,2,http://rnicrosoft-secure-fya.xyz/update,1
35,1,0,0,2,http://sbidp-secure-hpb.xyz/confirm,1
37,1,0,0,1,http://googleev-secure-tsa.xyz/secure,1
36,1,0,0,2,http://netflixwv-secure-els.xyz/bank,1
39,1,0,0,2,http://rnicrosoft-secure-lwq.xyz/verify,1
38,1,0,0,2,http://facebookbg-secure-lis.xyz/login,1
35,1,0,0,2,http://googlekw-secure-esu.xyz/bank,1
37,1,0,0,1,http://googlesd-secure-ifi.xyz/secure,1
39,1,0,0,2,http://rnicrosoft-secure-omd.xyz/verify,1
33,1,0,0,2,http://sbidl-secure-oav.xyz/login,1
38,1,0,0,1,http://netflixsw-secure-mcq.xyz/secure,1
35,1,0,0,1,http://paytrn-secure-sbc.xyz/secure,1
37,1,0,0,2,http://googlefe-secure-mzs.xyz/update,1
37,1,0,0,1,http://googlehu-secure-euo.xyz/secure,1
39,1,0,0,2,http://netflixii-secure-isi.xyz/confirm,1
37,1,0,0,2,http://googleas-secure-elu.xyz/verify,1
35,1,0,0,1,http://paytrn-secure-jkk.xyz/secure,1
40,1,0,0,2,http://rnicrosoft-secure-wtu.xyz/confirm,1
35,1,0,0,2,http://googleio-secure-vrq.xyz/bank,1
36,1,0,0,2,http://paytrn-secure-duj.xyz/confirm,1
36,1,0,0,2,http://googlejw-secure-jvb.xyz/login,1
36,1,0,0,2,http://arnazon-secure-pbw.xyz/verify,1
37,1,0,0,1,http://googleor-secure-pno.xyz/secure,1
40,1,0,0,2,http://flipkartlr-secure-vwa.xyz/account,1
33,1,0,0,2,http://paytrn-secure-vcu.xyz/bank,1
36,1,0,0,2,http://arnazon-secure-yjk.xyz/update,1
40,1,0,0,2,http://rnicrosoft-secure-flw.xyz/account,1
40,1,0,0,2,http://flipkartbq-secure-mpl.xyz/confirm,1
38,1,0,0,2,http://googlebe-secure-bmp.xyz/account,1
37,1,0,0,2,http://netflixtf-secure-tim.xyz/login,1
34,1,0,0,2,http://sbizk-secure-ckg.xyz/verify,1
36,1,0,0,2,http://paytrn-secure-rua.xyz/account,1
37,1,0,0,2,http://flipkartff-secure-bee.xyz/bank,1
38,1,0,0,1,http://netflixix-secure-cwe.xyz/secure,1
38,1,0,0,2,http://netflixre-secure-pik.xyz/verify,1
40,1,0,0,2,http://flipkartir-secure-sdg.xyz/confirm,1
38,1,0,0,2,http://googlevd-secure-myi.xyz/account,1
40,1,0,0,2,http://flipkartga-secure-doq.xyz/account,1
38,1,0,0,2,http://rnicrosoft-secure-iva.xyz/login,1
40,1,0,0,2,http://facebookax-secure-pwj.xyz/account,1
40,1,0,0,2,http://flipkarteg-secure-not.xyz/account,1
38,1,0,0,2,http://rnicrosoft-secure-anx.xyz/login,1
38,1,0,0,2,http://flipkartft-secure-ovu.xyz/login,1
38,1,0,0,2,http://facebookqy-secure-vcg.xyz/login,1
37,1,0,0,2,http://netflixhr-secure-hqm.xyz/login,1
36,1,0,0,2,http://arnazon-secure-hfz.xyz/update,1
39,1,0,0,2,http://flipkartba-secure-asu.xyz/update,1
35,1,0,0,2,http://sbigj-secure-rue.xyz/account,1
37,1,0,0,2,http://flipkartgv-secure-lge.xyz/bank,1
37,1,0,0,2,http://rnicrosoft-secure-ulf.xyz/bank,1
32,1,0,0,2,http://sbiun-secure-vie.xyz/bank,1
39,1,0,0,2,http://flipkartgt-secure-uou.xyz/verify,1
40,1,0,0,2,http://facebookjo-secure-etb.xyz/confirm,1
40,1,0,0,2,http://flipkartim-secure-vqy.xyz/account,1
37,1,0,0,2,http://facebookul-secure-gav.xyz/bank,1
39,1,0,0,1,http://rnicrosoft-secure-ybg.xyz/secure,1
33,1,0,0,2,http://paytrn-secure-fpl.xyz/bank,1
39,1,0,0,2,http://facebookxr-secure-ctw.xyz/verify,1
37,1,0,0,2,http://googlenu-secure-aec.xyz/update,1
38,1,0,0,2,http://googlexo-secure-umj.xyz/account,1
39,1,0,0,2,http://flipkartbu-secure-sjl.xyz/verify,1
37,1,0,0,2,http://netflixmi-secure-nwc.xyz/login,1
39,1,0,0,1,http://facebookog-secure-mex.xyz/secure,1
39,1,0,0,2,http://netflixfj-secure-kei.xyz/account,1
39,1,0,0,1,http://rnicrosoft-secure-aas.xyz/secure,1
38,1,0,0,2,http://netflixnb-secure-yax.xyz/update,1
35,1,0,0,2,http://sbinl-secure-tyl.xyz/account,1
36,1,0,0,2,http://arnazon-secure-ckd.xyz/update,1
35,1,0,0,2,http://paytrn-secure-tbw.xyz/verify,1
38,1,0,0,2,http://flipkartdr-secure-nyf.xyz/login,1
34,1,0,0,2,http://paytrn-secure-jaw.xyz/login,1
38,1,0,0,2,http://facebookiw-secure-lea.xyz/login,1
38,1,0,0,2,http://netflixhy-secure-vou.xyz/verify,1
36,1,0,0,2,http://netflixqc-secure-qdj.xyz/bank,1
37,1,0,0,2,http://flipkartmp-secure-zip.xyz/bank,1
36,1,0,0,1,http://arnazon-secure-ofx.xyz/secure,1
37,1,0,0,2,http://flipkartqx-secure-dev.xyz/bank,1
35,1,0,0,2,http://sbikc-secure-qif.xyz/confirm,1
40,1,0,0,2,http://rnicrosoft-secure-xxc.xyz/confirm,1
40,1,0,0,2,http://rnicrosoft-secure-fdv.xyz/account,1
37,1,0,0,2,http://googlemh-secure-hok.xyz/update,1
34,1,0,0,2,http://arnazon-secure-tvs.xyz/bank,1
34,1,0,0,1,http://sbiqt-secure-kgy.xyz/secure,1
39,1,0,0,2,http://netflixmh-secure-aoc.xyz/account,1
37,1,0,0,1,http://googleuo-secure-hdf.xyz/secure,1
36,1,0,0,1,http://arnazon-secure-vrw.xyz/secure,1
38,1,0,0,2,http://netflixfq-secure-zce.xyz/update,1
34,1,0,0,2,http://sbize-secure-fos.xyz/verify,1
